"Accession","C20_R1_T40","C20_R1_T43","C20_R1_T46","C20_R1_T49","C20_R1_T52","C20_R1_T55","C20_R1_T58","C20_R1_T61","C20_R1_T64","C20_R1_T67","C20_R2_T40","C20_R2_T43","C20_R2_T46","C20_R2_T49","C20_R2_T52","C20_R2_T55","C20_R2_T58","C20_R2_T61","C20_R2_T64","C20_R2_T67","C0_R1_T40","C0_R1_T43","C0_R1_T46","C0_R1_T49","C0_R1_T52","C0_R1_T55","C0_R1_T58","C0_R1_T61","C0_R1_T64","C0_R1_T67","C0_R2_T40","C0_R2_T43","C0_R2_T46","C0_R2_T49","C0_R2_T52","C0_R2_T55","C0_R2_T58","C0_R2_T61","C0_R2_T64","C0_R2_T67"
"P20585",0.999686866317176,1.00565266833862,0.879841121818231,0.639718582132168,0.290688654302512,0.126787108666806,0.090509113290025,0.0951013002009118,0.0808624092269183,0.0707006749425722,0.999686866317176,0.860988305879652,0.828378590983112,0.534981532941897,0.252002604833401,0.100399240727598,0.0708105835082712,0.0401307248856752,0.0357274381184458,0.0314476280928284,0.999686866317176,1.15507236152506,1.1515665837948,0.71973670756107,0.343193746943098,0.220119591636835,0.102557849506524,0.092683752142849,0.101861704417279,0.0780654713036487,0.999686866317176,0.987914019147143,0.874526756354144,0.688120604762304,0.248333687688416,0.0646345450834268,0.0849164297949436,0.042549841775771,0.0389336591010059,0.0257960313055848
"P52701",0.999686866317176,0.806444185302893,0.324421917304818,0.204778188897622,0.121242638762436,0.0540209147010995,0.0441721127041678,0.0495024857013702,0.0374071694487715,0.035383189418195,0.999686866317176,0.645559186557946,0.332624032614675,0.180263583447244,0.118942242956209,0.0524195995493719,0.0361449655459843,0.0302056286765991,0.0255171425606404,0.0224892804995949,0.999686866317176,0.893633741599039,0.286333507706858,0.235338114101262,0.162715684346782,0.0817217397848131,0.0599358581293158,0.0485229441488763,0.0485453499083366,0.0436757784989243,0.999686866317176,0.71495820873562,0.310690373805803,0.189570857414951,0.116528034108483,0.0404830781596636,0.0291342889485526,0.0259627950843724,0.0254869583093566,0.021116747585771
"Q96DH6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999686866317176,1.23149836042871,0.833508579890439,0.653407567946214,0.554102229862723,0.246829957012218,0.226087873189512,0.174863527103418,0.137041680063641,0.123100810175308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999686866317176,1.09608091979663,0.822526371671744,0.805214725985359,0.63931758651633,0.295358004221143,0.236565299904377,0.194798876809397,0.190169515516355,0.167224422136735
"Q68DK7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999686866317176,1.03902817238312,1.04563493809091,1.01141084020503,0.843822320258514,0.556465014743274,0.34409664219791,0.2472707658798,0.166752759012632,0.126656858396993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999686866317176,0.796522017416073,0.813566777423917,0.954681601609041,0.788310776117851,0.609440656788565,0.299410763780019,0.142433543481601,0.0912607028434072,0.061245032388695
"P26038",0.999686866317176,0.914590825783279,0.84500429184254,0.931826542209654,0.901776483306352,0.365584240385986,0.0690931412822734,0.0579876321090329,0.0500006718232462,0.0385123373612645,0.999686866317176,0.860570390300536,0.964850537758297,1.04996253206413,0.925961458568713,0.551468293271878,0.0763475420194055,0.0618467343723429,0.05044758533444,0.0417027473270371,0.999686866317176,0.977682568148167,1.00780708364518,1.03531735389042,0.920924272756207,0.493829488625941,0.0986806911809787,0.074384744724051,0.077616950484914,0.071603050570025,0.999686866317176,0.961629199602499,1.02704264410911,1.00631729347228,0.880474955472194,0.439891376390971,0.0658790705612816,0.0526109041828502,0.0457682380171881,0.0360689594454557
"Q9UJ68",0.999686866317176,0.887105640823227,0.57869799471582,0.379175628472483,0.234989522594068,0.127163830589942,0.089646212652879,0.0864961884828057,0.0641583957769442,0.0523676459700791,0.999686866317176,0.912921412341128,0.615693289324971,0.395140731174379,0.2550492483533,0.125841596628163,0.0897533287172426,0.0787906161753794,0.0699268778909435,0.0559095400293304,0.999686866317176,0.928039039288756,0.505974340234211,0.286992760427656,0.232474655801464,0.0820702930464189,0.0979430340460746,0.122109940710057,0.0751343062962543,0.0816768590640147,0.999686866317176,0.92551469312534,0.603065686471072,0.465884783532598,0.279717984577744,0.135007176977174,0.118625302465504,0.111337420091573,0.0925237440580453,0.088127548512712
"Q9Y3D2",0.999686866317176,0.959864888359,0.912170293451005,0.885869855439847,0.949030159468264,0.796563370322034,0.71363409949738,0.720954326518679,0.687651295718719,0.553326163084716,0.999686866317176,0.981204120088627,0.998681736709413,0.946950358222999,0.901517525884711,0.776207588037852,0.687902539867378,0.667469538828759,0.630730208939002,0.485812233992124,0.999686866317176,0.932158300213988,0.918432056171661,0.812984882623612,0.90215712389844,0.74518466631876,0.698832861853335,0.612288407971341,0.634435417921114,0.562985009044396,0.999686866317176,0.950169599240277,1.00936062652988,0.970375535534644,0.925561833027725,0.750806722956867,0.633347701298194,0.561288494552573,0.535799732733705,0.439903294403143
"Q9BUK6",0.999686866317176,0.97299988614304,0.859593216381436,0.643826723647419,0.367875436945052,0.131300203670088,0.0768535197999691,0.0668386727135479,0.0476910404461568,0.0453718238758359,0.999686866317176,0.945832019515256,0.817661118436087,0.613491695062514,0.34345427158571,0.123160847980314,0.0528849513615088,0.0492224160695618,0.0342445705253316,0.0294603438690177,0.999686866317176,0.977382281664666,0.859493025557856,0.675222281792461,0.381509913937394,0.140279653256093,0.0776055836530965,0.0539516731118469,0.0514945078362898,0.0433295136428233,0.999686866317176,1.04794557763987,0.890482451798242,0.648472540068982,0.368719239349283,0.0942397089000448,0.0590559496298312,0.0472034502715526,0.0466167002014028,0.0390527037747844
"P04732",0.999686866317176,0.899151488172259,0.856748970309285,0.656485169425105,0.885945891366644,0.567872981446983,0.604230898583829,0.656189854022697,0.608689744753932,0.43542545342083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P04733",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P80297",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999686866317176,1.02309648667621,0.919556608316593,1.02273322322886,0.860799940051612,0.905413003832503,0.46921731804439,0.645337331923451,0.495941842891854,0.382958827920148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999686866317176,0.972850319781937,1.08290036246936,0.988708155675768,0.871498347686552,0.754001774316195,0.604851137408019,0.701772156494041,0.745966481571193,0.514333345781973
"P02795",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999686866317176,0.965974180213631,1.16034710875738,1.0836240449498,1.04646096107074,0.821907632929026,0.641248391586573,0.531305300343509,0.618760888562408,0.568088548255433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q13330",0.999686866317176,0.997992107457758,0.811365458950519,0.704539477567706,0.387477851216539,0.106197741952563,0.0746599958351887,0.0681271001477102,0.0667692283966349,0.0619004596643595,0.999686866317176,1.06771362369064,0.987293141825776,0.763307737780398,0.401241594059261,0.12534141925135,0.0566813850006846,0.0578049725471506,0.0373349525527204,0.040136730726707,0.999686866317176,0.930131628023951,0.6797252775214,0.668339721257956,0.379172307687295,0.106887092168454,0.060044480168961,0.0529957810400372,0.0503799937159824,0.0379344454037789,0.999686866317176,0.904024580413521,0.914172211475948,0.69995948677864,0.410721987085513,0.0896123034442156,0.0532604025289075,0.0483848010958675,0.0357493979892837,0.0215310916168863
"O94776",0.999686866317176,0.958943500121882,0.769617414107979,0.565589042364563,0.273972439558508,0.0983235810413041,0.0695608639727618,0.0690532323443333,0.0630181339299538,0.0537630324150332,0.999686866317176,1.0161093688324,0.906912585457347,0.610961410820167,0.333135245379865,0.132000346348722,0.0817800296152354,0.069097863185447,0.0591997277590164,0.051028330392044,0.999686866317176,0.963604677432139,0.723732331585408,0.547472416975132,0.285362854324498,0.083727127940922,0.0463718835816773,0.0365865933330615,0.0352758842964096,0.035155997159807,0.999686866317176,1.0157382013754,0.875015205007293,0.601109970812936,0.31291541749247,0.0785332352571093,0.0549517936584674,0.0464389988058185,0.0463519579380725,0.0389561273464793
"Q9BTC8",0.999686866317176,0.865947611502777,0.699225115426644,0.51168936266311,0.319207327408723,0.151445576689207,0.108848615437686,0.109062863030316,0.116270007401278,0.100425937804388,0.999686866317176,0.964279028496936,0.753030476670758,0.516442089181363,0.316714205274998,0.126267000013291,0.0890752533424366,0.0735538020534608,0.0643747207506383,0.0458265910412398,0.999686866317176,0.911870652426268,0.615637853066542,0.478694068053574,0.299354199312869,0.0947707628612751,0.0476794011186008,0.0347617883393586,0.034248623369237,0.027445357065187,0.999686866317176,1.06050613162788,0.778021116953993,0.590410001392626,0.344358810454426,0.127136165785864,0.09200584506485,0.0810881490189756,0.0786615449920026,0.0762751284647548
"Q9Y6C9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999686866317176,0.662305380983748,0.255408277231353,0.437186050940873,0.451815279420217,0.26107508263627,0.294111195196407,0.156624848836016,0.129503516002356,0.582169985934142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P56277",0.999686866317176,0.971896827961056,0.93858604938582,0.910171098703859,0.976446694217872,0.773846533818653,0.790069532484219,0.796483286320747,0.830915515324555,0.610188776690601,0.999686866317176,0.866212739981106,1.01362298791564,0.992818149722221,0.941588354484273,0.898429719284713,0.759518337883232,0.772454327492824,0.700347618810513,0.567334845529076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999686866317176,0.908841700797359,1.08691992458074,0.937215928073084,0.915569457964746,0.91150783534308,0.836297753630833,0.889929198316735,0.909735310272114,0.74805375417541
"Q86UE4",0.999686866317176,0.928037878640078,0.781354116562183,1.00709878619177,0.971563290483595,0.651429567639652,0.658092507269932,0.693566246144447,0.740296970050523,0.563508624029119,0.999686866317176,1.023989083885,0.963789228016678,0.991683994537835,0.898900437768795,0.832271914452204,0.652725408649969,0.638435728126972,0.564197808386209,0.449187593126391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999686866317176,0.999791408100259,0.8978656088767,0.890668376640778,0.77398982785111,0.72061370437183,0.571934240983241,0.550192118474185,0.619286389323695,0.531848727202561
"Q96E29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999686866317176,1.00616062910942,0.548374256339144,0.254081644401286,0.208476909632502,0.11984452040314,0.0723717337898014,0.0692483811839358,0.0555290931951916,0.0357015152908012,0.999686866317176,0.878716722800198,0.249371853553166,0.265844385765805,0.154947287243762,0.0511600877360337,0.0430459415767194,0.0278746211050607,0.0285457546659522,0.0264803371397646,0.999686866317176,1.03429662161464,0.478390490269302,0.264147628733676,0.186074690478071,0.0412694856448495,0.0415365448672534,0.0367050922554729,0.0393831694022854,0.0309254857960465
"Q7Z6M4",0.999686866317176,0.734677603207486,0.633335275824752,0.397259921534463,0.330390591761528,0.174393659908798,0.11612122600673,0.103855168903968,0.109825819471339,0.0692634022653093,0.999686866317176,0.843122659553698,0.598436275870032,0.316394153606875,0.248205451420313,0.170102747409071,0.112950799788188,0.0792936897542211,0.0446536563039531,0.0276287455060584,0.999686866317176,0.838752463135434,0.553003964565962,0.37503935344818,0.313146647730327,0.145812091452773,0.0941331565361301,0.0716101976994416,0.0718070511980507,0.0573728738892285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q01538",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999686866317176,1.0133170663799,0.989926906809572,0.877695541367635,0.753727195289891,0.640797951852024,0.389142332612897,0.275324694309546,0.237832620184309,0.162895032008142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999686866317176,1.01358560393606,1.04177721792034,0.831204641014753,0.839182217072315,0.670374664775219,0.511156203470137,0.348988003182954,0.267237091464557,0.148297778715431
"Q9Y483",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999686866317176,1.08631527122384,0.958931394824343,0.692376714107924,0.511914653076037,0.351487273428484,0.31777884171325,0.239676173177526,0.165315022172352,0.135991599453815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q96DP5",0.999686866317176,0.805738367143893,0.546636019503172,0.403354610376481,0.283592205312411,0.175409463665825,0.116030545076941,0.113524372925707,0.0750965568685516,0.0662976927581113,0.999686866317176,0.851620928812395,0.57474897398058,0.325409888621906,0.258081347107827,0.14435927462307,0.0775489575454063,0.0584333094267481,0.0467930688966273,0.0418804123682442,0.999686866317176,2.45248888658432,0.966615574488105,0.465219236443108,0,0,0,0,0,0,0.999686866317176,0.910441131797688,0.524339930716037,0.275382728647327,0.211048348184542,0.0753026351580986,0.0560469003471615,0.0415553206053015,0.0424157552589747,0.0330750901679983
"Q9BT17",0.999686866317176,0.970865046982322,0.840789766815831,0.551443482920298,0.27883493369116,0.124052511135472,0.111331363841687,0.106498004693036,0.127210699595765,0.0899412389484228,0.999686866317176,0.930644164815675,0.830879692249206,0.561447283779784,0.368560475919645,0.257330650547254,0.117271559153231,0.111515653497824,0.0887195382793311,0.0520146461104976,0.999686866317176,0.826814244401143,0.751722160366141,0.549138768479399,0.307464378454413,0.190861393613451,0.152949559167311,0.142906743312821,0.123662205565964,0.0829464968697184,0.999686866317176,0.91513273629585,0.794846145199542,0.488741368699666,0.323315469810097,0.179456107217587,0.132764994644334,0.103180551623687,0.127650813879709,0.0717687477052936
"P11586",0.999686866317176,0.959982234974104,0.44343439323409,0.195436781717447,0.110567949881404,0.0426225538347908,0.0365186422300124,0.0408409902873558,0.0313527713621985,0.0317817947383105,0.999686866317176,0.806533025068336,0.351747117334059,0.162846580592196,0.102591017725128,0.0422523575988778,0.0277281578412697,0.0244788734186599,0.0212812990446576,0.0200871392465738,0.999686866317176,0.989878175296886,0.446572226576502,0.23216405765728,0.157692974389355,0.0728698386701254,0.0570460255074111,0.0468966976186192,0.0551440180611377,0.051207931554317,0.999686866317176,0.913967231643144,0.348828162507238,0.167359421345941,0.0981440167323937,0.0303560225621208,0.0226004849208427,0.0196938035553426,0.0184060220092421,0.0172513539270766
"Q6UB35",0.999686866317176,0.905133557840035,0.484655223647665,0.258152863935485,0.155361712587667,0.074109947611178,0.0583374284732458,0.0599022784637097,0.0520331474350849,0.0447854166235126,0.999686866317176,0.878645483778553,0.534572352355541,0.229907632489969,0.138374049493057,0.0614692734619762,0.0410836802308,0.0340534344232017,0.0290620557415708,0.0266882197466789,0.999686866317176,0.92005790585272,0.480841461432577,0.254370076082811,0.162603662140176,0.0766942693327866,0.062506309530174,0.0586863260300293,0.0603024268392618,0.0560211320454803,0.999686866317176,0.950045876438681,0.562584402246047,0.244513268461546,0.135508150999772,0.0472286682751501,0.0346551001037492,0.0295680363085764,0.0263050854425647,0.0214407459258913
"P13995",0.999686866317176,0.842090610034922,0.535718453536936,0.345616083789351,0.20594810944724,0.109896007617633,0.0714222093736852,0.0598938808919787,0.0455256819331706,0.0357420969381743,0.999686866317176,0.863937204333695,0.606017617149314,0.358557038170437,0.257371562557679,0.15325030641818,0.100980009813777,0.0837799342595145,0.0606191973898163,0.0499247923783611,0.999686866317176,0.926110718769273,0.501510219690975,0.343044504443904,0.234646514909136,0.117791691992765,0.068028200082885,0.0466199457779757,0.0357610120502386,0.0298858698482218,0.999686866317176,0.869470953628947,0.556935502389147,0.343676117413482,0.261175521209827,0.125798319314374,0.102348348809441,0.0802266114012432,0.0694222238505706,0.0577869731816422
"Q9H903",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999686866317176,0.865900923223504,0.828295179501259,0.729491120731069,0.729089659626489,0.431794934167525,0.263576908333709,0.190707388975185,0.103551913964896,0.0530656319849858
"P42898",0.999686866317176,1.03059447407056,0.870604101694402,0.590493601490084,0.340549285634725,0.19334916346087,0.142416786573209,0.12325955786819,0.1033816315414,0.0740006530095679,0.999686866317176,0.958792296092899,0.831110878286672,0.553515652030203,0.364995069101482,0.172657188638533,0.114344402375362,0.08371225166959,0.0751856851378284,0.0536182104772684,0.999686866317176,0.979130639552922,0.683411418550877,0.488280371103104,0.272470012811113,0.114340918150717,0.0920977092111363,0.048032698031165,0.0475529902584178,0.0395491581519887,0.999686866317176,0.94811203525723,0.792326314422108,0.516136001274081,0.331600054020622,0.125721152537988,0.0957615928815768,0.0777309261998764,0.0743741911164043,0.0516792929335097
"P49914",0.999686866317176,0.934604942915005,0.845271488262666,0.584888757181979,0.212116441926517,0.105524183335528,0.0660510347218926,0.0519329828909538,0.0443259391685236,0.0327846004177036,0.999686866317176,1.17984908422003,0.88607950443552,0.517672088465838,0.230328965127233,0.109456998314979,0.0657535998627336,0.0565897164922378,0.0455218860251388,0.0431139938656972,0.999686866317176,0.923520093915101,0.83949110688268,0.600047438406516,0.379574673164085,0.199668880739125,0.160836816225132,0.120755174556812,0.120593219919439,0.0511805635416355,0.999686866317176,1.10248491959223,0.866790047091728,0.554572101017846,0.226085301041378,0.0833886728723695,0.0600267344659897,0.05356463285248,0.0488192087532753,0.039491191912976
"Q2M296",0.999686866317176,1.74438872596036,0.842344291660088,0.871972814184892,0.771083379112844,0.483914446416683,0.211387747234294,0.0689512618304564,0.0645988076778906,0.0715047263431667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999686866317176,1.05271966130917,1.06837616657352,1.11080386464077,0.831597993825142,0.618308382529736,0.253859433997725,0.117022099728577,0.0692499509512494,0.0653179269620338,0.999686866317176,3.5293614653997,1.11038485680979,1.1102663918038,0.914386680047375,0.579257175670272,0.281916683839254,0.200859010734128,0.178630245962241,0.183400973877836
"P46199",0.999686866317176,0.803257572777164,0.440823046728139,0.307739035000617,0.194865346082888,0.094137595029317,0.0710814399849007,0.0827004860603761,0.0908754522162505,0.181788712116233,0.999686866317176,0.819234918243434,0.59620733031893,0.353852157790517,0.243131267607572,0.120743829222057,0.0755354284891145,0.0634680859668026,0.0548618027782902,0.0444904400354611,0.999686866317176,0.825985579262006,0.412702877548928,0.299721615638845,0.182140106355555,0.078671657365387,0.0495656957921414,0.032019748673809,0.0381726903084821,0.031457745707017,0.999686866317176,0.871936444240441,0.615989297225318,0.37169037476966,0.235414772333144,0.0941478024023274,0.063517722781946,0.0579131134419815,0.0514307808717519,0.0418355068258654
"Q9H2K0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999686866317176,0.983403705750191,0.900418670567368,0.691526873047242,0.419895809039885,0.216261367721663,0.130138120229578,0.111678592760979,0.0921928872420447,0.0684462098028912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q13496",0.999686866317176,1.0293410383744,0.952036796935104,0.806344034860632,0.65078099792024,0.533115338654803,0.446216992086986,0.306690116495483,0.131342725045735,0.0921842056236256,0.999686866317176,1.0050116059481,1.003130848595,0.818960146964253,0.725030373211148,0.552992065967301,0.444294105721577,0.263360028711551,0.106703068741911,0.0760992487842299,0.999686866317176,1.0333056693184,0.84804888153403,0.816421099702633,0.641820944996767,0.526463149814349,0.417452331825796,0.239238348288531,0.068575192924341,0.0577476966716059,0.999686866317176,1.04444637405563,0.99042222026701,0.934402972387691,0.708009490994871,0.569020005683955,0.461895587949971,0.294817193767998,0.115768666324824,0.0827192685276276
"Q13613",0.999686866317176,0.947600863229291,0.773232940592852,0.495128941585099,0.227683303084442,0.11526009053657,0.077868191677498,0.0666251344609587,0.0728426097548003,0.0538410557889418,0.999686866317176,0.975902366711411,0.872578044753772,0.533210546959142,0.235599018446981,0.122767779294293,0.0824374079219151,0.066407732782926,0.0558858410509263,0.041326353863449,0.999686866317176,0.995622331374998,0.765123238853148,0.555479005296782,0.234030392772802,0.107474129240632,0.0773964456961676,0.0512764053189604,0.043682438610962,0.0479701766627335,0.999686866317176,0.985635009280082,0.882458316072059,0.54343205717867,0.230990275069464,0.0899365773135204,0.0647356164854902,0.0540272198120011,0.050664131400858,0.0432272977724878
"Q9NXD2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999686866317176,0.852835585323299,0.851659839669321,0.429632899254078,0.226967278337904,0.0144770293753956,0.0247212413661227,0.012131394970173,0.0636273551856486,0.00159448421709736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A4FU01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999686866317176,0.97268983875668,1.044468093894,1.11784887404086,1.01429587077521,1.01046685619667,0.879776635589246,0.654190151814697,0.496372439620864,0.279587202258876
"Q8NCE2",0.999686866317176,1.02373013170403,0.903415024484658,0.870046997991203,0.685859215407093,0.441305346936289,0.194642320378706,0.124715936736973,0.0997102668154072,0.0874436696846762,0.999686866317176,1.01206136219253,0.918518709819275,0.788605255531646,0.783813527287162,0.535978961940222,0.234801338870705,0.150428091764859,0.125439852960123,0.0964080114327218,0.999686866317176,0.982892067804436,0.916097028023222,0.933130963871841,0.804431465639388,0.515909999816145,0.21298188015273,0.106610080479481,0.0862794474993282,0.0565387444592395,0.999686866317176,1.01171989994969,1.00458723120832,0.894242661070809,0.794867870785046,0.550402870599157,0.263142549268676,0.143397062351432,0.124964782999671,0.100653667032313
"Q13614",0.999686866317176,1.04740459399283,0.925013268844659,0.886749657775636,0.602320635393601,0.33649760797244,0.223475992443162,0.119796159355688,0.0839781968709699,0.0786368840170817,0.999686866317176,1.06939703070722,0.958393911673946,0.852284075630726,0.59906397823134,0.281456377918551,0.173024532812248,0.102043121472124,0.0777463180902858,0.0628137500585052,0.999686866317176,0.872206679245004,0.876360144427591,0.77422898960236,0.556565187266976,0.275972113864293,0.140321031140199,0.0614090369955975,0.0368836698019053,0.0329582267501214,0.999686866317176,1.00509624735415,0.930525542917463,0.874652308240565,0.619343113968222,0.275223544881577,0.156597186807891,0.0954316081641961,0.0773111756002243,0.0616476937873541
"Q13615",0.999686866317176,1.01212063991635,0.900064301616148,0.91249406454413,0.700645001768845,0.444629413369673,0.438267615420888,0.338967982923388,0.305714199034506,0.227665634675792,0.999686866317176,0.976954496096773,0.983324935916857,0.891963533067539,0.738133267509173,0.505816750429364,0.327689780621752,0.25217724855537,0.212381024669451,0.167281710087429,0.999686866317176,0.966449551817637,0.883697559057358,0.851713771974301,0.698042375708208,0.425247530938617,0.266845442020983,0.179491579491338,0.168870993368829,0.142269639140904,0.999686866317176,0.979848726950417,0.973663317741652,0.884784581660538,0.741892952230969,0.488858464740871,0.32141880135421,0.250201619749709,0.230559257065677,0.183724193375793
"Q9NYA4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999686866317176,0.843915426811506,0.830235883030945,0.615838810580247,0.45986378606516,0.224129987779675,0.151364558230689,0.0870044540660663,0.100514782894994,0.120129041831407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999686866317176,0.867486009551185,0.841590857641115,0.541147190795917,0.477577630988496,0.246179357518007,0.147120331517994,0.116487881247581,0.107947738628942,0.069734411973577
"Q9Y217",0.999686866317176,1.0444970056408,0.912370491365787,0.640010251389719,0.239691484946505,0.12582596322452,0.0939416251165482,0.0853169294811469,0.0637787303450939,0.0560117481809451,0.999686866317176,1.01438974899046,0.939871715558273,0.656050735239777,0.251024226949385,0.111703249443576,0.0654155477500032,0.127710986060054,0.0582906654519333,0.0424436288648541,0.999686866317176,0.944643730902532,0.913967935628424,0.631583225011237,0.199492117542113,0.0865734853237862,0.0593465430336286,0.0435273537809444,0.0405994924535355,0.0382259742345169,0.999686866317176,0.958897436004964,0.966681323365689,0.63853741998866,0.231107610749899,0.0778638785001484,0.0525781671776468,0.0441472761086497,0.0453279201556076,0.0405192635691268
"Q9Y216",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999686866317176,1.04495630976651,0.897834875479863,0.678643319499627,0.309129594959069,0.169414624593697,0.103345389028217,0.0857649535013297,0.0562232471554465,0.0347646527281476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q96QG7",0.999686866317176,1.16589251358358,1.23997324247199,1.0842361152345,0.376655446117578,0.199911524818352,0.112958847897366,0.107107428470089,0.106701172967211,0.0726668639650679,0.999686866317176,0.993878608963454,1.00514519107335,0.817296719360488,0.363627861156524,0.167381580387337,0.10601333966717,0.101051116945171,0.0884390828867204,0.0701199959283495,0.999686866317176,0.950170257752184,1.00814813068692,0.87744264425524,0.345435334158963,0.101885690796935,0.074599022869185,0.0552405459697006,0.0574940373962326,0.0511912727639891,0.999686866317176,1.05678727524371,1.07592453982728,0.901963326675396,0.383527516098996,0.127117090852376,0.0864689181139543,0.0712473661164302,0.0681876791989993,0.0589723709548707
"Q9Y2Z2",0.999686866317176,0.826786003722726,0.58591229805923,0.494409757114427,0.35389096047782,0.15506395712504,0.0731995555975412,0.0866869333264107,0.0610210937584212,0.04771170379442,0.999686866317176,0.931355697897683,0.795794040790993,0.598954274947916,0.469225766709534,0.268505320466804,0.119899101230604,0.0929938581804289,0.0790561844642033,0.063246923071345,0.999686866317176,0.847856270427902,0.517930599624237,0.419595409875574,0.302847463224998,0.161280711408969,0.0727248873791868,0.0451439359612108,0.0684123202971562,0.0367802292167756,0.999686866317176,0.948727959639083,0.759806566908151,0.569081354607861,0.418984303210699,0.193738030145903,0.083757627342296,0.057938404792502,0.0543282378648664,0.0496761108883431
"Q9NVV4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999686866317176,1.10787266828615,0.756544114252844,0.422145338841655,0.316961466286321,0.0913323890060928,0.0665834537371329,0.070379791642375,0.0817231970483407,0.116836743773988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q99707",0.999686866317176,0.90489364920471,0.612697343374698,0.403623905006055,0.259148881013175,0.140309575733653,0.122084213042406,0.115868495091771,0.0853487890799495,0.0686811015063496,0.999686866317176,0.867855040547281,0.671941730162241,0.459209317280486,0.308275332406227,0.178756321257613,0.118653334844333,0.0893379881365971,0.0685740298476603,0.0521959743484305,0.999686866317176,0.970810506741785,0.630797557513223,0.467014980535485,0.316340423702346,0.167823085094956,0.129756321866347,0.0885263244922943,0.0856349372460397,0.0696730107191803,0.999686866317176,0.943783530285488,0.676421152070281,0.478892503205443,0.323113344112414,0.147894895675964,0.106118677584181,0.0902093522067103,0.0694737015128849,0.0583788932260927
"O75570",0.999686866317176,0.808205253763648,0.496169395351973,0.311203905961545,0.154560402693147,0.0668832775053088,0.0495957868416275,0.0537996431214533,0.0318982240326235,0.0317555131807834,0.999686866317176,0.937007834828349,0.726819637739425,0.355709403463351,0.343125559888305,0.200617609232065,0.113005991969858,0.129969766225295,0.131084420689564,0.123189642695912,0.999686866317176,1.24693909958888,0.763842950437649,0.495748011166453,0.364703153695236,0.240503681551024,0.198535959492151,0.18288728064717,0.246924209819417,0.208742972203536,0.999686866317176,1.00635230275295,0.790748113900202,0.508173294739118,0.367499633444622,0.225902703219708,0.201103642596831,0.200055398467588,0.177413166946098,0.196265888738669
